row_id,order_id,year,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,total_sales
1340,CA-2014-100524,2014,4/1/2014,4/3/2014,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004911,Office Supplies,Paper,Rediform SOS 1Up Phone Message Bk 414x3116 Bk 1 FormPg 40 MessagesBk 3Pk,75.04,8,600.32
1341,CA-2014-113481,2014,1/3/2014,1/5/2014,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP7937G Unified IP Conference Station Phone,695.7,2,1391.4
1342,CA-2014-113481,2014,1/3/2014,1/5/2014,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10003694,Office Supplies,Binders,Avery 3 12 Diskette Storage Pages 10Pack,15.66,5,78.3
1343,CA-2014-113481,2014,1/3/2014,1/5/2014,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled FlexiView Covers for Binding Systems,28.854,6,173.124
1344,CA-2012-131758,2012,5/28/2012,6/1/2012,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,143.46
1345,CA-2012-131758,2012,5/28/2012,6/1/2012,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,65.25
1346,CA-2011-118339,2011,3/17/2011,3/24/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist HumidifierVaporizer,93.78,2,187.56
1347,CA-2011-118339,2011,3/17/2011,3/24/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,Memo Book 100 Message Capacity 5 38 x 11,47.18,7,330.26
1348,CA-2011-118339,2011,3/17/2011,3/24/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,118.08
1349,CA-2011-118339,2011,3/17/2011,3/24/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,534
1350,CA-2011-118339,2011,3/17/2011,3/24/2011,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,Binders,Avery NonStick Heavy Duty View Round Locking Ring Binders,35.88,6,215.28
1351,CA-2011-153976,2011,10/3/2011,10/8/2011,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,Global HighBack Leather Tilter Burgundy,258.279,3,774.837
1352,CA-2013-162901,2013,3/29/2013,4/1/2013,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,62.8
1353,CA-2014-162978,2014,5/5/2014,5/10/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,919.8
1354,CA-2014-162978,2014,5/5/2014,5/10/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,52.83
1355,CA-2014-162978,2014,5/5/2014,5/10/2014,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,300.904
1356,US-2011-160444,2011,7/5/2011,7/5/2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18Pocket Panel Bin 34w x 514d x 2012h,220.776,3,662.328
1357,US-2011-160444,2011,7/5/2011,7/5/2011,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box StorDrawer Steel Plus,281.424,11,3095.664
1358,CA-2013-145247,2013,5/6/2013,5/8/2013,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,237.42
1359,CA-2014-160045,2014,4/27/2014,4/28/2014,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010,Furniture,Furnishings,DAX Value UChannel Document Frames Easel Back,1.988,1,1.988
1360,US-2011-151925,2011,9/26/2011,10/1/2011,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,Chairs,Leather Task Chair Black,145.568,2,291.136
1361,CA-2014-125199,2014,10/20/2014,10/26/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,862.792
1362,CA-2014-125199,2014,10/20/2014,10/26/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,Paper,Its Hot Message Books with Stickers 2 34 x 5,23.68,4,94.72
1363,CA-2014-125199,2014,10/20/2014,10/26/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,1238.304
1364,US-2014-155425,2014,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen DRing Binders,38.388,14,537.432
1365,US-2014-155425,2014,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,191.988
1366,US-2014-155425,2014,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 24GHz Wireless Keyboard,239.952,6,1439.712
1367,US-2014-155425,2014,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,403.168
1368,US-2014-155425,2014,11/11/2014,11/12/2014,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back SwivelTilt Chairs,899.136,4,3596.544
1369,CA-2014-133249,2014,7/9/2014,7/12/2014,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,Furnishings,Deflecto SuperTray Unbreakable Stackable Tray Letter Black,145.9,5,729.5
1370,US-2012-103471,2012,12/24/2012,12/28/2012,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4Shelf Bookcases Custom Colors,590.058,7,4130.406
1371,US-2012-103471,2012,12/24/2012,12/28/2012,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,Dixon My First Ticonderoga Pencil 2,14.04,3,42.12
1372,CA-2014-136672,2014,3/8/2014,3/13/2014,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,147.24
1373,US-2011-157021,2011,4/1/2011,4/6/2011,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,59.2
1374,US-2011-157021,2011,4/1/2011,4/6/2011,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,Pressboard Data Binder Crimson 12 X 8 12,17.088,4,68.352
1375,CA-2012-120362,2012,9/14/2012,9/19/2012,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,Furniture,Tables,Lesro Round Back Collection Coffee Table End Table,912.75,5,4563.75
1376,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,3269.25
1377,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,3582.72
1378,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,82
1379,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731B Digital phone,399.96,5,1999.8
1380,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,Storage,Safco Wire Cube Shelving System For Use as 4 or 5 14 Cubes Black,158.9,5,794.5
1381,CA-2011-126361,2011,8/4/2011,8/9/2011,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,13.184
1382,US-2013-100566,2013,9/4/2013,9/10/2013,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,Tenex The Solids Textured Chair Mats,83.952,3,251.856
1383,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,Carina 42Hx23 34W Media Storage Unit,80.98,1,80.98
1384,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,3139.56
1385,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,47.25
1386,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-FU-10004091,Furniture,Furnishings,Eldon 200 Class Desk Accessories Black,18.84,3,56.52
1387,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,FUR-BO-10004015,Furniture,Bookcases,Bush Andora Bookcase MapleGraphite Gray Finish,239.98,2,479.96
1388,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames ColorFile Green Diamond Border Xray Mailers,167.96,2,335.92
1389,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with Inline Volume  M214C,104.85,3,314.55
1390,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,1454.49
1391,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10000357,Office Supplies,Paper,White Dual Perf Computer Printout Paper 2700 Sheets 1 Part Heavyweight 20 lbs 14 78 x 11,122.97,3,368.91
1392,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10004804,Office Supplies,Storage,Belkin 19 Vented Equipment Shelf Black,154.44,3,463.32
1393,US-2013-108504,2013,2/5/2013,2/5/2013,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,2396.59
1394,CA-2014-124828,2014,7/4/2014,7/5/2014,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,28.656
1395,US-2014-117247,2014,10/10/2014,10/15/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10002958,Furniture,Tables,Bevis Oval Conference Table Walnut,652.45,5,3262.25
1396,US-2014-117247,2014,10/10/2014,10/15/2014,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,60505,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,199.935
1397,CA-2013-124485,2013,11/25/2013,11/27/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000822,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 12 X 11,17.216,4,68.864
1398,CA-2013-124485,2013,11/25/2013,11/27/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,23.12
1399,CA-2013-124485,2013,11/25/2013,11/27/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,353.6
1400,CA-2013-124485,2013,11/25/2013,11/27/2013,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,6.48
1401,CA-2013-159212,2013,11/2/2013,11/6/2013,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,21.8,2,43.6
1402,CA-2013-159212,2013,11/2/2013,11/6/2013,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3,755.37
1403,US-2013-161396,2013,4/20/2013,4/26/2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,FUR-TA-10002622,Furniture,Tables,Bush Andora Conference Table MapleGraphite Gray Finish,205.176,2,410.352
1404,US-2013-161396,2013,4/20/2013,4/26/2013,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,43229,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,2097
1405,US-2011-118486,2011,4/6/2011,4/8/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,MartinYale Premier Letter Opener,10.304,1,10.304
1406,US-2011-118486,2011,4/6/2011,4/8/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10001039,Furniture,Tables,KI AdjustableHeight Table,154.764,3,464.292
1407,US-2011-118486,2011,4/6/2011,4/8/2011,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004659,Technology,Accessories,Imation Secure Hardware Encrypted USB 20 Flash Drive 16GB,116.784,2,233.568
1408,CA-2013-130407,2013,9/3/2013,9/7/2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP150 Electric Pencil Sharpener,75.48,2,150.96
1409,CA-2013-130407,2013,9/3/2013,9/7/2013,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,79.96
1410,US-2013-122245,2013,9/26/2013,10/1/2013,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis BoatShaped Conference Table,393.165,3,1179.495
1411,CA-2014-105144,2014,11/5/2014,11/12/2014,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,75051,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,47.36
1412,CA-2013-136329,2013,7/10/2013,7/14/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,816.012
1413,CA-2013-136329,2013,7/10/2013,7/14/2013,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10035,East,FUR-FU-10000723,Furniture,Furnishings,Deflecto EconoMat Studded No Bevel Mat for Low Pile Carpeting,165.28,4,661.12
1414,CA-2011-146640,2011,6/30/2011,7/5/2011,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,2343.376
1415,CA-2014-115994,2014,1/29/2014,2/1/2014,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,719.91
1416,CA-2014-115994,2014,1/29/2014,2/1/2014,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,92627,West,FUR-FU-10003976,Furniture,Furnishings,DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7,37.74,3,113.22
1417,CA-2012-126697,2012,9/21/2012,9/24/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,6624.408
1418,CA-2012-126697,2012,9/21/2012,9/24/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,453.6
1419,CA-2012-126697,2012,9/21/2012,9/24/2012,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10001706,Furniture,Furnishings,LongerLife Soft White Bulbs,4.928,4,19.712
1420,CA-2012-124800,2012,9/26/2012,9/30/2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,345.088
1421,CA-2012-124800,2012,9/26/2012,9/30/2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,145.176
1422,CA-2012-124800,2012,9/26/2012,9/30/2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20 x 33 Room,60.672,2,121.344
1423,CA-2012-124800,2012,9/26/2012,9/30/2012,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-BI-10003984,Office Supplies,Binders,LockUp Easel SpelBinder,77.031,9,693.279
